xi,oi,qi,envelope,pred_peak_mask
0.01624123752117157,0.9231335231259353,1.0,0.926816520824602,1
-0.04233374446630478,0.7268585059221319,0.0,0.9105982841623903,0
-0.5073374509811401,0.3014781557942022,0.0,0.8561907583950132,0
-0.3371078670024872,-0.16776299841201334,0.0,0.7685892762536297,0
0.1999569982290268,-0.4742738200631857,0.0,0.6515697553189123,0
0.40067726373672485,-0.5127484130953819,0.0,0.519011449696558,0
0.3911525011062622,-0.3520366152490825,0.0,0.38836877399760517,0
0.26514744758605957,-0.14926193373263666,0.0,0.2749110278952081,0
0.208661288022995,-0.012149782507431522,0.0,0.1871401876022246,0
-0.007302061188966036,0.043834575772466154,0.0,0.12450297297727966,0
-0.1407933086156845,0.05288037448793649,0.0,0.08523037672312728,0
0.08530813455581665,0.048814131462691965,0.0,0.06308284779324166,0
0.19510452449321747,0.04508265596867827,0.0,0.05147730220423469,0
0.04767106473445892,0.04049535282897027,0.0,0.042386186548972485,0
0.017406731843948364,0.032766918597305295,0.0,0.03314903302434,0
0.07462938129901886,0.024476229031262137,0.0,0.024713885108437347,0
0.031445425003767014,0.01976399851429081,0.0,0.02112782083645973,0
0.03026985563337803,0.02001011337552451,0.0,0.023405498998019827,0
0.1602477878332138,0.023841031907379618,0.0,0.028605243099356286,0
0.2113741934299469,0.02950312014334919,0.0,0.03378273491653387,0
0.04935771971940994,0.03579986405637208,0.0,0.038807737299234514,0
-0.03711646422743797,0.04157275431114313,0.0,0.042819118245875046,0
0.017121700569987297,0.04569339658671733,0.0,0.04585639422872535,0
-0.007816072553396225,0.047571227939457617,0.0,0.04777021941311471,0
0.11351430416107178,0.04696004183560701,0.0,0.04863570472333102,0
0.31149736046791077,0.04357399061268521,0.0,0.0484754688777052,0
0.2546175420284271,0.03748469172761628,0.0,0.04676605946859159,0
-0.006521739065647125,0.02945228552199783,0.0,0.04406731953607167,0
-0.0011829962022602558,0.020478987607638832,0.0,0.03992074367261846,0
0.10289821773767471,0.011556016985876999,0.0,0.035065002794372545,0
0.035008277744054794,0.0040998453986334175,0.0,0.028730043186317594,0
0.05585990846157074,-0.0005014525954749502,0.0,0.022483131641327647,0
0.04549996182322502,-0.002640965676092171,0.0,0.01656691614203135,0
-0.026578253135085106,-0.004144636268855424,0.0,0.011738736253584637,0
0.08176613599061966,-0.004703972803489975,0.0,0.005811428132918427,0
0.2817480266094208,-0.0008996712199429617,0.0,0.005414856582744247,0
0.2292923778295517,0.00887536668608956,0.0,0.01453406754726768,0
0.10721047222614288,0.02084892809247574,0.0,0.023158462851412105,0
0.14473740756511688,0.029788870573735828,0.0,0.029910238412611725,0
0.09363836795091629,0.03372530023869633,0.0,0.03468579128065743,0
0.030219409614801407,0.03262466195949883,0.0,0.037974297954374674,0
0.0476226769387722,0.025967292036146082,0.0,0.03982266220360585,0
-0.20033124089241028,0.014332966115757717,0.0,0.039129657193360756,0
-0.11762456595897675,0.00100467186104843,0.0,0.036576926650059745,0
0.3555492162704468,-0.010415497685143027,0.0,0.032508456108242094,0
0.41661182045936584,-0.018774758413256144,0.0,0.028872163638864547,0
0.1404922902584076,-0.023779700852187613,0.0,0.02564938335172065,0
-0.03764239326119423,-0.022737802884095416,0.0,0.023283069078313803,0
-0.1111179068684578,-0.013054778426377494,0.0,0.022058112130618975,0
-0.15545935928821564,0.0016339078890515793,0.0,0.021534487005566292,0
0.0256204754114151,0.013288250655568259,0.0,0.02107472819647451,0
0.20595885813236237,0.017582403640744124,0.0,0.019144096967440852,0
0.12332846224308014,0.015986409033360533,0.0,0.016035509622296714,0
0.18452507257461548,0.011999949937978508,0.0,0.012050007820958573,0
0.3480607271194458,0.008883266692623728,0.0,0.008946589168140685,0
0.31371814012527466,0.00923492305205277,0.0,0.0106215909500233,0
0.07765791565179825,0.013836242376881198,0.0,0.016371883785835532,0
-0.1305360496044159,0.02065079587588152,0.0,0.022145864787098367,0
-0.14623291790485382,0.026259425936016767,0.0,0.0264631882537287,0
0.05920225754380226,0.028460729493674515,0.0,0.02874432764111328,0
0.1288704127073288,0.027012736425301342,0.0,0.0291414069784584,0
0.02221480756998062,0.022884797470368742,0.0,0.02813584765895403,0
0.07003957778215408,0.01752602052856674,0.0,0.02590612860390218,0
0.1408480703830719,0.012102621192030668,0.0,0.023303114172497988,0
0.12602785229682922,0.007060527508800944,0.0,0.02007737020567093,0
0.04177751764655113,0.0025613886968189805,0.0,0.01651163248111176,0
0.19931530952453613,-0.0005725805698521805,0.0,0.011685917736169456,0
0.31781017780303955,-0.0009038965396279031,0.0,0.006351670807447146,0
0.12426688522100449,0.0018715161577472989,0.0,0.0026558720209056666,0
